Fecha_hecho,Departamento,Codigo_municipio,Municipio,Cantidad,Tipo_evento,Armas_medios,Genero,Grupo_etario,Zona,Edad,Usuario_via,Actor_vial
2025-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-07-01,Cundinamarca,25286,Funza,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25286,Funza,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-07-01,Cundinamarca,25286,Funza,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Masculino,Menores,No Reportado,31,No Reportado,No Reportado
2022-07-01,Cundinamarca,25286,Funza,1.0,Homicidio,Vehiculo,Femenino,Adolescentes,No Reportado,31,No Reportado,No Reportado
2025-07-01,Cundinamarca,25286,Funza,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-07-01,Cundinamarca,25286,Funza,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Femenino,Menores,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25286,Funza,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-07-01,Cundinamarca,25286,Funza,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-07-01,Cundinamarca,25286,Funza,1.0,Homicidio,Vehiculo,Masculino,Adolescentes,No Reportado,31,No Reportado,No Reportado
2022-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Adolescentes,No Reportado,31,No Reportado,No Reportado
2021-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Adolescentes,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Menores,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Femenino,Adolescentes,No Reportado,31,No Reportado,No Reportado
2026-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Adolescentes,No Reportado,31,No Reportado,No Reportado
2021-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Adolescentes,No Reportado,31,No Reportado,No Reportado
2022-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Femenino,Menores,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Masculino,Adolescentes,No Reportado,31,No Reportado,No Reportado
2025-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-07-01,Cundinamarca,25286,Funza,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-07-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Vehiculo,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-07-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Vehiculo,Masculino,Menores,No Reportado,31,No Reportado,No Reportado
2022-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Femenino,Adolescentes,No Reportado,31,No Reportado,No Reportado
2023-07-01,Cundinamarca,25473,Mosquera,1.0,Homicidio,Vehiculo,Masculino,Menores,No Reportado,31,No Reportado,No Reportado
2021-01-17,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-02-17,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-02-17,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-04-15,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-05-02,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-06-02,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-06-13,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-09-30,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-10-28,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-09-02,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-11-08,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-04-09,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-04-23,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-05-03,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-05-05,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-05-12,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-04-12,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-05-30,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-06-13,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-07-23,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-08-22,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-08-22,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-07-05,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-10-02,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-10-11,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-10-21,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-09-26,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-11-13,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-11-27,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-12-25,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-01-20,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-01-28,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-02-08,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-01-09,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-03-08,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-03-10,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-03-17,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-03-26,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-04-12,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-04-27,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-05-28,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-06-09,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-05-30,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-06-22,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-06-25,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-07-08,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-07-24,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-08-31,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-10-28,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-10-29,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-10-28,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-11-05,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-11-18,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-12-06,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-12-13,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-12-28,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-01-16,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-03-04,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-03-14,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-05-09,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-05-29,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-06-18,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-06-21,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-07-19,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-07-19,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-08-05,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-08-08,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-08-08,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-03-09,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-09-22,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adolescentes,No Reportado,31,No Reportado,No Reportado
2024-09-22,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-09-22,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-09-25,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-09-25,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-11-13,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-12-06,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-12-07,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2024-12-21,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-03-22,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-02-02,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-04-21,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-03-22,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-04-23,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-05-01,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-06-10,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-06-21,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-07-23,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-09-15,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-09-15,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-09-18,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-09-11,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-10-03,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-10-22,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-11-05,Cundinamarca,25473,Mosquera,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-11-23,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-11-20,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-12-11,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-01-09,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-01-03,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-01-14,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-01-17,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-01-17,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-02-26,Cundinamarca,25269,Facatativá,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-02-27,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-03-04,Cundinamarca,25286,Funza,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-03-20,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2026-03-07,Cundinamarca,25430,Madrid,1.0,Homicidio,No Reportado,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-09-11,Cundinamarca,25286,Funza,1.0,Homicidio,Bicicleta,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-04-09,Cundinamarca,25430,Madrid,1.0,Homicidio,Bicicleta,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-02-15,Cundinamarca,25269,Facatativá,1.0,Homicidio,Bicicleta,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2023-03-10,Cundinamarca,25286,Funza,1.0,Homicidio,Bicicleta,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-01-08,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-01-27,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-03-20,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-04-10,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-07-25,Cundinamarca,25430,Madrid,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-08-05,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-07-02,Cundinamarca,25269,Facatativá,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-08-28,Cundinamarca,25269,Facatativá,1.0,Homicidio,Moto,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-09-09,Cundinamarca,25473,Mosquera,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-09-17,Cundinamarca,25430,Madrid,1.0,Homicidio,Moto,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-08-15,Cundinamarca,25269,Facatativá,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-03-14,Cundinamarca,25430,Madrid,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-10-30,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-10-10,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-10-10,Cundinamarca,25430,Madrid,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-04-13,Cundinamarca,25269,Facatativá,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-02-02,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-03-18,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-04-04,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-02-26,Cundinamarca,25473,Mosquera,1.0,Homicidio,Moto,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-08-04,Cundinamarca,25430,Madrid,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-05-25,Cundinamarca,25430,Madrid,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-05-20,Cundinamarca,25286,Funza,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2025-05-12,Cundinamarca,25473,Mosquera,1.0,Homicidio,Moto,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-03-01,Cundinamarca,25430,Madrid,1.0,Homicidio,Sin empleo de armas,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-03-02,Cundinamarca,25430,Madrid,1.0,Homicidio,Sin empleo de armas,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-05-02,Cundinamarca,25269,Facatativá,1.0,Homicidio,Sin empleo de armas,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-05-18,Cundinamarca,25286,Funza,1.0,Homicidio,Sin empleo de armas,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-06-06,Cundinamarca,25286,Funza,1.0,Homicidio,Sin empleo de armas,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-06-12,Cundinamarca,25473,Mosquera,1.0,Homicidio,Sin empleo de armas,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-06-12,Cundinamarca,25430,Madrid,1.0,Homicidio,Sin empleo de armas,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2021-11-14,Cundinamarca,25430,Madrid,1.0,Homicidio,Sin empleo de armas,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-01-01,Cundinamarca,25269,Facatativá,1.0,Homicidio,Sin empleo de armas,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-01-26,Cundinamarca,25473,Mosquera,1.0,Homicidio,Sin empleo de armas,Masculino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-01-25,Cundinamarca,25286,Funza,1.0,Homicidio,Sin empleo de armas,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
2022-01-26,Cundinamarca,25286,Funza,1.0,Homicidio,Sin empleo de armas,Femenino,Adultos,No Reportado,31,No Reportado,No Reportado
