FECHA HECHO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,CANTIDAD,TIPO_EVENTO,AÑO,TIPO,ARMAS MEDIOS,GENERO,GRUPO ETARÍO,Zona,Edad,UsuarioVia,ActorVial
2024-05-22 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-05-22 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-05-22 00:00:00,CUNDINAMARCA,25430,MADRID,2.0,,2024,ACCIDENTE,,,,,,,
2024-05-13 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-05-13 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-05-08 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-05-05 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-05-05 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-05-03 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-05-03 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-05-02 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-30 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-28 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-28 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-27 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-24 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-21 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-20 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-16 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-14 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-11 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-09 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-08 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-08 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-04 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-04 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-04-04 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-03-24 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-03-23 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-03-12 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-03-07 00:00:00,CUNDINAMARCA,25430,MADRID,2.0,,2024,ACCIDENTE,,,,,,,
2024-03-06 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-25 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-20 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-18 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-18 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-14 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-14 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-14 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-14 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-14 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-08 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-07 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-07 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-07 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-05 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-05 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-02-02 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-01-22 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-01-19 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-01-18 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-01-08 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-01-08 00:00:00,CUNDINAMARCA,25430,MADRID,1.0,,2024,ACCIDENTE,,,,,,,
2024-01-16 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,NO REPORTADO,MASCULINO,,,,,
2024-06-18 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,NO REPORTADO,MASCULINO,,,,,
2024-07-19 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,NO REPORTADO,MASCULINO,,,,,
2024-07-19 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,NO REPORTADO,FEMENINO,,,,,
2024-02-28 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-03 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-05-14 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-06 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-06-08 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-17 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-10-20 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-09-02 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-11-22 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,HOMICIDIO,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-09-19 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,BICICLETA,MASCULINO,,,,,
2024-09-02 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,MOTO,FEMENINO,,,,,
2024-01-02 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-01-03 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-01-14 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-01-19 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-01-20 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-01-22 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-01-23 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-01-31 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-02-07 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-02-10 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-02-11 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-02-16 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-02-21 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-02-21 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-02-22 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-02-26 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-02-26 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-02-27 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-02-28 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-02 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-03 00:00:00,CUNDINAMARCA,25473,MOSQUERA,4.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-04 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-11 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-15 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-16 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-16 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-18 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-03-22 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-03-23 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-03-23 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-26 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-03-28 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-03-28 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-01 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-04-01 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-05 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-04-05 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-07 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-04-07 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-10 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-12 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-04-13 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-14 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-16 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-19 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-04-19 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-20 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-21 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-04-22 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-04-23 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-25 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-04-25 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-27 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-04-27 00:00:00,CUNDINAMARCA,25473,MOSQUERA,4.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-29 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-04-30 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-05-06 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-05-10 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-05-10 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-05-11 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-05-12 00:00:00,CUNDINAMARCA,25473,MOSQUERA,3.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-05-29 00:00:00,CUNDINAMARCA,25473,MOSQUERA,5.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-05-30 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-05-30 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-01 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-06-01 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-02 00:00:00,CUNDINAMARCA,25473,MOSQUERA,3.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-04 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-06 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-08 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-11 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-17 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-06-22 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-23 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-06-23 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-23 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-06-25 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-06-25 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-07-02 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-07-06 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-07-07 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-07-07 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-07-09 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-07-10 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-07-12 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-07-15 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-07-17 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-07-19 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-07-20 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-07-24 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-07-26 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-07-28 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-07-28 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-07-29 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-07-31 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-08-01 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-08-02 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-08-04 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-08-05 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-08-08 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-08-12 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-08-13 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-08-13 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-08-13 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,-,,,,,
2024-08-15 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-08-17 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-08-18 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-08-19 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-08-22 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-09-04 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-09-05 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-09-06 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-09-10 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-09-11 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-09-16 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-09-20 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-09-28 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-09-29 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-09-30 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-10-03 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-10-06 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-10-08 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-10-08 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-10-17 00:00:00,CUNDINAMARCA,25473,MOSQUERA,2.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-10-22 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,FEMENINO,,,,,
2024-10-24 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-10-25 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
2024-10-31 00:00:00,CUNDINAMARCA,25473,MOSQUERA,1.0,,2024,LESION,SIN EMPLEO DE ARMAS,MASCULINO,,,,,
